return_id,transaction_id,merchant_id,customer_id,return_requested_timestamp,return_reason,days_after_delivery,item_condition,return_approved,refund_issued,refund_delay_days,return_outcome
RET0002272,TXN0018325,M000136,C000024,2025-03-20 10:12:06,size_issue,5,unopened,1,1,3.0,full_refund
RET0002273,TXN0018331,M000181,C000004,2025-03-28 10:26:26,quality_issue,13,opened,1,1,4.0,full_refund
RET0002274,TXN0018354,M000129,C000001,2025-03-16 12:09:23,wrong_item,1,opened,1,1,4.0,full_refund
RET0002275,TXN0018360,M000298,C000014,2025-03-23 12:32:33,size_issue,8,missing_tags,0,0,,rejected
RET0002276,TXN0018367,M000015,C000039,2025-03-27 12:52:58,quality_issue,12,damaged,0,0,,rejected
RET0002277,TXN0018368,M000376,C000016,2025-03-24 12:55:58,size_issue,9,missing_tags,0,0,,rejected
RET0002278,TXN0018388,M000174,C000024,2025-03-28 14:54:18,damaged_item,13,damaged,0,0,,rejected
RET0002279,TXN0018398,M000348,C000003,2025-03-24 15:31:20,changed_mind,9,missing_tags,0,0,,rejected
RET0002280,TXN0018401,M000228,C000070,2025-03-18 15:33:27,late_delivery,3,unopened,1,1,3.0,full_refund
RET0002281,TXN0018403,M000017,C000004,2025-03-18 15:38:05,quality_issue,3,damaged,0,0,,rejected
RET0002282,TXN0018404,M000210,C000011,2025-03-27 15:48:02,size_issue,12,missing_tags,0,0,,rejected
RET0002283,TXN0018429,M000330,C000057,2025-03-18 17:35:26,late_delivery,3,damaged,0,0,,rejected
RET0002284,TXN0018452,M000002,C000103,2025-03-20 18:37:51,size_issue,5,unopened,1,1,4.0,full_refund
RET0002285,TXN0018477,M000343,C000019,2025-03-27 19:42:34,size_issue,12,unopened,1,1,6.0,full_refund
RET0002286,TXN0018481,M000247,C000024,2025-03-19 19:55:04,not_as_described,4,unopened,1,1,1.0,full_refund
RET0002287,TXN0018488,M000269,C000016,2025-03-27 20:26:12,late_delivery,12,damaged,0,0,,rejected
RET0002288,TXN0018505,M000032,C000003,2025-03-27 21:43:51,size_issue,12,damaged,0,0,,rejected
RET0002289,TXN0018512,M000131,C000089,2025-03-28 22:41:19,late_delivery,13,unopened,1,1,3.0,full_refund
RET0002290,TXN0018514,M000019,C000058,2025-03-22 23:02:49,quality_issue,7,unopened,1,1,2.0,full_refund
RET0002291,TXN0018521,M000388,C000014,2025-03-25 23:28:29,quality_issue,10,missing_tags,0,0,,rejected
RET0002292,TXN0018525,M000237,C000007,2025-03-21 23:34:11,not_as_described,6,missing_tags,0,0,,rejected
RET0002293,TXN0018540,M000176,C000038,2025-03-29 01:22:30,wrong_item,13,missing_tags,0,0,,rejected
RET0002294,TXN0018546,M000112,C000006,2025-03-24 02:59:30,changed_mind,8,damaged,0,0,,rejected
RET0002295,TXN0018556,M000345,C000006,2025-03-29 05:10:56,damaged_item,13,unopened,1,1,4.0,full_refund
RET0002296,TXN0018566,M000283,C000051,2025-03-17 06:34:18,size_issue,1,damaged,0,0,,rejected
RET0002297,TXN0018571,M000196,C000008,2025-03-26 07:09:59,wrong_item,10,damaged,0,0,,rejected
RET0002298,TXN0018584,M000152,C000026,2025-03-23 08:05:44,size_issue,7,damaged,0,0,,rejected
RET0002299,TXN0018589,M000349,C000010,2025-03-29 08:19:32,wrong_item,13,damaged,0,0,,rejected
RET0002300,TXN0018599,M000156,C000035,2025-03-29 09:10:04,size_issue,13,damaged,0,0,,rejected
RET0002301,TXN0018600,M000363,C000093,2025-03-29 09:12:40,size_issue,13,opened,1,1,5.0,full_refund
RET0002302,TXN0018612,M000062,C000008,2025-03-19 09:55:19,damaged_item,3,damaged,0,0,,rejected
RET0002303,TXN0018621,M000330,C000005,2025-03-26 10:41:08,size_issue,10,damaged,0,0,,rejected
RET0002304,TXN0018628,M000247,C000019,2025-03-24 11:00:34,size_issue,8,unopened,1,1,2.0,full_refund
RET0002305,TXN0018632,M000007,C000069,2025-03-22 11:07:23,quality_issue,6,damaged,0,0,,rejected
RET0002306,TXN0018641,M000342,C000051,2025-03-17 11:24:46,late_delivery,1,damaged,0,0,,rejected
RET0002307,TXN0018648,M000366,C000006,2025-03-24 11:54:46,not_as_described,8,opened,1,1,3.0,full_refund
RET0002308,TXN0018650,M000217,C000023,2025-03-25 11:55:58,size_issue,9,opened,1,1,6.0,full_refund
RET0002309,TXN0018664,M000298,C000059,2025-03-20 12:30:26,not_as_described,4,unopened,1,1,5.0,full_refund
RET0002310,TXN0018673,M000343,C000042,2025-03-19 13:04:30,wrong_item,3,damaged,0,0,,rejected
RET0002311,TXN0018691,M000369,C000022,2025-03-21 13:58:57,size_issue,5,opened,1,1,2.0,full_refund
RET0002312,TXN0018694,M000240,C000031,2025-03-21 14:20:31,size_issue,5,missing_tags,0,0,,rejected
RET0002313,TXN0018704,M000152,C000014,2025-03-26 15:08:02,quality_issue,10,missing_tags,0,0,,rejected
RET0002314,TXN0018721,M000001,C000122,2025-03-21 16:18:42,quality_issue,5,unopened,0,0,,rejected
RET0002315,TXN0018734,M000196,C000061,2025-03-18 17:02:28,late_delivery,2,unopened,0,0,,rejected
RET0002316,TXN0018735,M000331,C000078,2025-03-20 17:07:35,wrong_item,4,opened,1,1,3.0,full_refund
RET0002317,TXN0018742,M000369,C000042,2025-03-19 17:21:13,wrong_item,3,opened,1,1,1.0,full_refund
RET0002318,TXN0018749,M000103,C000045,2025-03-19 17:50:30,changed_mind,3,unopened,1,1,4.0,full_refund
RET0002319,TXN0018753,M000156,C000022,2025-03-18 18:05:30,damaged_item,2,unopened,0,0,,rejected
RET0002320,TXN0018760,M000345,C000054,2025-03-18 18:17:57,damaged_item,2,missing_tags,0,0,,rejected
RET0002321,TXN0018766,M000174,C000015,2025-03-23 18:46:58,late_delivery,7,damaged,0,0,,rejected
RET0002322,TXN0018777,M000185,C000003,2025-03-24 19:11:39,changed_mind,8,damaged,0,0,,rejected
RET0002323,TXN0018778,M000235,C000001,2025-03-26 19:14:15,changed_mind,10,opened,1,1,4.0,full_refund
RET0002324,TXN0018782,M000002,C000078,2025-03-17 19:17:31,size_issue,1,unopened,1,1,2.0,full_refund
RET0002325,TXN0018787,M000376,C000042,2025-03-25 19:32:36,changed_mind,9,missing_tags,0,0,,rejected
RET0002326,TXN0018792,M000319,C000029,2025-03-24 19:54:34,size_issue,8,opened,1,1,3.0,full_refund
RET0002327,TXN0018795,M000099,C000001,2025-03-25 20:09:17,late_delivery,9,opened,1,1,3.0,full_refund
RET0002328,TXN0018803,M000168,C000041,2025-03-22 20:45:26,size_issue,6,unopened,1,1,6.0,full_refund
RET0002329,TXN0018807,M000203,C000007,2025-03-20 21:00:27,changed_mind,4,damaged,0,0,,rejected
RET0002330,TXN0018814,M000112,C000021,2025-03-19 22:02:11,size_issue,3,unopened,1,1,6.0,full_refund
RET0002331,TXN0018816,M000339,C000016,2025-03-21 22:09:37,not_as_described,5,damaged,0,0,,rejected
RET0002332,TXN0018818,M000047,C000049,2025-03-17 22:28:47,quality_issue,1,unopened,1,1,3.0,full_refund
RET0002333,TXN0018822,M000217,C000033,2025-03-19 22:56:34,changed_mind,3,missing_tags,0,0,,rejected
RET0002334,TXN0018824,M000252,C000115,2025-03-19 22:57:44,wrong_item,3,opened,1,1,2.0,full_refund
RET0002335,TXN0018829,M000134,C000016,2025-03-28 23:51:13,other,12,unopened,1,1,5.0,full_refund
RET0002336,TXN0018834,M000283,C000098,2025-03-28 01:46:30,late_delivery,11,unopened,1,1,3.0,full_refund
RET0002337,TXN0018835,M000037,C000015,2025-03-18 02:16:15,quality_issue,1,damaged,0,0,,rejected
RET0002338,TXN0018846,M000143,C000064,2025-03-30 05:35:15,changed_mind,13,opened,1,1,5.0,full_refund
RET0002339,TXN0018853,M000015,C000048,2025-03-22 06:52:34,wrong_item,5,missing_tags,0,0,,rejected
RET0002340,TXN0018877,M000344,C000013,2025-03-19 09:01:16,size_issue,2,missing_tags,0,0,,rejected
RET0002341,TXN0018885,M000100,C000001,2025-03-28 09:17:38,not_as_described,11,opened,1,1,5.0,full_refund
RET0002342,TXN0018887,M000086,C000010,2025-03-22 09:26:17,wrong_item,5,opened,1,1,2.0,full_refund
RET0002343,TXN0018910,M000023,C000020,2025-03-28 10:49:13,size_issue,11,opened,1,1,6.0,full_refund
RET0002344,TXN0018915,M000330,C000039,2025-03-25 11:04:56,size_issue,8,missing_tags,0,0,,rejected
RET0002345,TXN0018920,M000354,C000001,2025-03-28 11:18:16,quality_issue,11,opened,1,1,4.0,full_refund
RET0002346,TXN0018937,M000195,C000012,2025-03-29 12:40:36,size_issue,12,opened,1,1,1.0,full_refund
RET0002347,TXN0018959,M000106,C000026,2025-03-23 14:38:21,wrong_item,6,missing_tags,0,0,,rejected
RET0002348,TXN0018974,M000139,C000007,2025-03-25 15:13:06,other,8,damaged,0,0,,rejected
RET0002349,TXN0018994,M000324,C000048,2025-03-30 17:13:23,quality_issue,13,opened,1,1,3.0,full_refund
RET0002350,TXN0018996,M000224,C000013,2025-03-19 17:18:06,not_as_described,2,unopened,1,1,1.0,full_refund
RET0002351,TXN0018997,M000294,C000035,2025-03-22 17:32:43,changed_mind,5,missing_tags,0,0,,rejected
RET0002352,TXN0019005,M000131,C000011,2025-03-21 17:58:13,size_issue,4,missing_tags,0,0,,rejected
RET0002353,TXN0019010,M000079,C000030,2025-03-19 18:12:24,damaged_item,2,damaged,0,0,,rejected
RET0002354,TXN0019013,M000142,C000039,2025-03-21 18:18:45,late_delivery,4,opened,0,0,,rejected
RET0002355,TXN0019016,M000217,C000032,2025-03-22 18:31:27,changed_mind,5,opened,1,1,5.0,full_refund
RET0002356,TXN0019021,M000161,C000002,2025-03-20 18:42:39,quality_issue,3,missing_tags,0,0,,rejected
RET0002357,TXN0019026,M000002,C000110,2025-03-24 19:14:54,quality_issue,7,missing_tags,0,0,,rejected
RET0002358,TXN0019033,M000255,C000014,2025-03-24 19:33:21,not_as_described,7,damaged,0,0,,rejected
RET0002359,TXN0019036,M000287,C000123,2025-03-27 19:42:22,quality_issue,10,opened,1,1,1.0,full_refund
RET0002360,TXN0019037,M000393,C000055,2025-03-20 19:46:48,changed_mind,3,unopened,1,1,4.0,full_refund
RET0002361,TXN0019038,M000330,C000005,2025-03-18 19:49:16,other,1,damaged,0,0,,rejected
RET0002362,TXN0019042,M000308,C000002,2025-03-25 20:15:24,size_issue,8,opened,1,1,6.0,full_refund
RET0002363,TXN0019048,M000060,C000003,2025-03-30 20:54:42,changed_mind,13,missing_tags,0,0,,rejected
RET0002364,TXN0019052,M000015,C000067,2025-03-21 21:24:34,size_issue,4,opened,1,1,4.0,full_refund
RET0002365,TXN0019059,M000015,C000041,2025-03-30 22:02:23,size_issue,13,opened,1,1,4.0,full_refund
RET0002366,TXN0019066,M000154,C000030,2025-03-29 23:05:40,size_issue,12,damaged,0,0,,rejected
RET0002367,TXN0019070,M000318,C000006,2025-03-27 23:16:37,size_issue,10,opened,1,1,6.0,full_refund
RET0002368,TXN0019071,M000331,C000034,2025-03-18 23:33:24,other,1,opened,1,1,4.0,full_refund
RET0002369,TXN0019087,M000310,C000033,2025-03-30 04:32:26,size_issue,12,damaged,0,0,,rejected
RET0002370,TXN0019088,M000217,C000021,2025-03-31 04:48:09,size_issue,13,missing_tags,0,0,,rejected
RET0002371,TXN0019110,M000096,C000014,2025-03-27 07:59:05,quality_issue,9,damaged,0,0,,rejected
RET0002372,TXN0019114,M000007,C000122,2025-03-21 08:19:47,quality_issue,3,missing_tags,0,0,,rejected
RET0002373,TXN0019122,M000143,C000008,2025-03-26 08:38:15,wrong_item,8,unopened,1,1,3.0,full_refund
RET0002374,TXN0019125,M000283,C000031,2025-03-26 08:57:57,not_as_described,8,damaged,0,0,,rejected
RET0002375,TXN0019132,M000168,C000048,2025-03-26 09:14:44,quality_issue,8,unopened,1,1,2.0,full_refund
RET0002376,TXN0019144,M000014,C000017,2025-03-24 09:47:08,size_issue,6,unopened,1,1,3.0,full_refund
RET0002377,TXN0019166,M000324,C000016,2025-03-27 10:47:26,other,9,unopened,1,1,1.0,full_refund
RET0002378,TXN0019168,M000282,C000016,2025-03-26 11:03:18,size_issue,8,opened,1,1,4.0,full_refund
RET0002379,TXN0019179,M000361,C000048,2025-03-21 11:52:56,wrong_item,3,damaged,0,0,,rejected
RET0002380,TXN0019181,M000190,C000008,2025-03-25 11:59:31,changed_mind,7,damaged,0,0,,rejected
RET0002381,TXN0019185,M000393,C000063,2025-03-28 12:10:24,not_as_described,10,opened,1,1,3.0,full_refund
RET0002382,TXN0019197,M000002,C000097,2025-03-25 12:51:57,size_issue,7,damaged,0,0,,rejected
RET0002383,TXN0019204,M000002,C000086,2025-03-26 13:29:59,size_issue,8,opened,1,1,4.0,full_refund
RET0002384,TXN0019209,M000310,C000056,2025-03-29 13:59:54,size_issue,11,unopened,1,1,5.0,full_refund
RET0002385,TXN0019212,M000131,C000087,2025-03-31 14:24:12,damaged_item,13,unopened,1,1,5.0,full_refund
RET0002386,TXN0019216,M000310,C000055,2025-03-23 14:39:31,late_delivery,5,unopened,1,1,1.0,full_refund
RET0002387,TXN0019222,M000344,C000038,2025-03-24 14:52:00,wrong_item,6,unopened,0,0,,rejected
RET0002388,TXN0019239,M000136,C000032,2025-03-31 16:21:54,changed_mind,13,opened,1,1,5.0,full_refund
RET0002389,TXN0019243,M000002,C000119,2025-03-21 16:40:42,size_issue,3,opened,0,0,,rejected
RET0002390,TXN0019245,M000398,C000005,2025-03-30 16:53:55,size_issue,12,opened,0,0,,rejected
RET0002391,TXN0019250,M000085,C000006,2025-03-24 17:26:49,size_issue,6,missing_tags,0,0,,rejected
RET0002392,TXN0019257,M000037,C000017,2025-03-22 18:00:50,changed_mind,4,unopened,1,1,3.0,full_refund
RET0002393,TXN0019265,M000247,C000036,2025-03-23 18:42:30,not_as_described,5,damaged,0,0,,rejected
RET0002394,TXN0019269,M000072,C000014,2025-03-26 19:07:11,quality_issue,8,opened,0,0,,rejected
RET0002395,TXN0019282,M000310,C000054,2025-03-20 20:08:17,changed_mind,2,missing_tags,0,0,,rejected
RET0002396,TXN0019292,M000223,C000002,2025-03-30 21:11:09,other,12,opened,1,1,6.0,full_refund
RET0002397,TXN0019317,M000131,C000006,2025-03-24 01:59:40,late_delivery,5,missing_tags,0,0,,rejected
RET0002398,TXN0019326,M000225,C000004,2025-03-31 05:25:22,other,12,damaged,0,0,,rejected
RET0002399,TXN0019338,M000001,C000039,2025-03-28 07:20:10,quality_issue,9,missing_tags,0,0,,rejected
RET0002400,TXN0019346,M000392,C000044,2025-03-29 08:15:53,quality_issue,10,damaged,0,0,,rejected
RET0002401,TXN0019347,M000025,C000028,2025-03-23 08:20:46,changed_mind,4,missing_tags,0,0,,rejected
RET0002402,TXN0019351,M000392,C000005,2025-03-22 08:26:12,damaged_item,3,damaged,0,0,,rejected
RET0002403,TXN0019359,M000025,C000001,2025-03-28 09:14:37,other,9,damaged,0,0,,rejected
RET0002404,TXN0019362,M000252,C000095,2025-03-30 09:30:41,size_issue,11,unopened,1,1,5.0,full_refund
RET0002405,TXN0019367,M000007,C000129,2025-03-21 09:50:21,damaged_item,2,unopened,1,1,1.0,full_refund
RET0002406,TXN0019410,M000237,C000024,2025-03-30 13:02:19,quality_issue,11,unopened,1,1,3.0,full_refund
RET0002407,TXN0019426,M000283,C000086,2025-03-25 14:24:47,damaged_item,6,unopened,1,1,5.0,full_refund
RET0002408,TXN0019428,M000196,C000036,2025-03-30 14:27:05,quality_issue,11,unopened,1,1,2.0,full_refund
RET0002409,TXN0019429,M000217,C000005,2025-03-22 14:27:32,damaged_item,3,unopened,1,1,6.0,full_refund
RET0002410,TXN0019436,M000143,C000026,2025-03-31 14:57:01,quality_issue,12,opened,1,1,2.0,full_refund
RET0002411,TXN0019441,M000007,C000113,2025-04-01 15:30:13,quality_issue,13,opened,1,1,5.0,full_refund
RET0002412,TXN0019445,M000007,C000122,2025-03-28 15:52:26,other,9,damaged,0,0,,rejected
RET0002413,TXN0019446,M000369,C000051,2025-03-29 15:56:23,quality_issue,10,missing_tags,0,0,,rejected
RET0002414,TXN0019458,M000393,C000007,2025-03-31 16:34:31,not_as_described,12,opened,1,1,6.0,full_refund
RET0002415,TXN0019459,M000376,C000004,2025-03-25 16:37:11,size_issue,6,opened,1,1,5.0,full_refund
RET0002416,TXN0019464,M000237,C000031,2025-03-21 17:12:50,changed_mind,2,unopened,1,1,6.0,full_refund
RET0002417,TXN0019475,M000139,C000034,2025-03-27 17:43:09,quality_issue,8,missing_tags,0,0,,rejected
RET0002418,TXN0019481,M000228,C000085,2025-03-24 17:58:21,other,5,opened,1,1,5.0,full_refund
RET0002419,TXN0019484,M000298,C000001,2025-03-28 18:02:12,size_issue,9,damaged,0,0,,rejected
RET0002420,TXN0019488,M000150,C000010,2025-03-20 18:09:06,size_issue,1,damaged,0,0,,rejected
RET0002421,TXN0019500,M000079,C000007,2025-03-28 18:40:32,changed_mind,9,unopened,1,1,5.0,full_refund
RET0002422,TXN0019505,M000042,C000010,2025-03-29 19:03:26,wrong_item,10,damaged,0,0,,rejected
RET0002423,TXN0019521,M000310,C000067,2025-03-31 19:50:58,size_issue,12,missing_tags,0,0,,rejected
RET0002424,TXN0019537,M000376,C000004,2025-03-27 21:09:17,quality_issue,8,missing_tags,0,0,,rejected
RET0002425,TXN0019547,M000112,C000030,2025-04-01 22:18:42,size_issue,13,missing_tags,0,0,,rejected
RET0002426,TXN0019551,M000061,C000069,2025-03-21 22:47:41,changed_mind,2,damaged,0,0,,rejected
RET0002427,TXN0019557,M000020,C000012,2025-03-27 23:25:23,size_issue,8,damaged,0,0,,rejected
RET0002428,TXN0019588,M000007,C000090,2025-04-01 07:49:19,changed_mind,12,damaged,0,0,,rejected
RET0002429,TXN0019597,M000237,C000039,2025-03-23 08:43:12,wrong_item,3,opened,1,1,1.0,full_refund
RET0002430,TXN0019605,M000330,C000049,2025-03-26 09:31:16,size_issue,6,missing_tags,0,0,,rejected
RET0002431,TXN0019606,M000185,C000050,2025-03-24 09:31:42,not_as_described,4,opened,1,1,1.0,full_refund
RET0002432,TXN0019607,M000143,C000008,2025-03-22 09:33:30,other,2,missing_tags,0,0,,rejected
RET0002433,TXN0019615,M000007,C000073,2025-03-21 09:52:36,size_issue,1,opened,1,1,2.0,full_refund
RET0002434,TXN0019618,M000329,C000052,2025-03-22 10:00:53,wrong_item,2,opened,1,1,3.0,full_refund
RET0002435,TXN0019627,M000136,C000032,2025-03-26 10:32:36,size_issue,6,damaged,0,0,,rejected
RET0002436,TXN0019632,M000225,C000016,2025-03-23 10:53:22,size_issue,3,missing_tags,0,0,,rejected
RET0002437,TXN0019636,M000255,C000014,2025-03-21 11:04:13,wrong_item,1,damaged,0,0,,rejected
RET0002438,TXN0019660,M000045,C000017,2025-03-31 13:07:06,wrong_item,11,unopened,1,1,3.0,full_refund
RET0002439,TXN0019673,M000025,C000001,2025-03-27 14:20:22,changed_mind,7,unopened,1,1,3.0,full_refund
RET0002440,TXN0019674,M000244,C000069,2025-03-26 14:23:58,wrong_item,6,opened,1,1,2.0,full_refund
RET0002441,TXN0019677,M000123,C000028,2025-03-22 14:36:13,not_as_described,2,missing_tags,0,0,,rejected
RET0002442,TXN0019685,M000269,C000062,2025-04-01 15:01:37,size_issue,12,damaged,0,0,,rejected
RET0002443,TXN0019695,M000369,C000013,2025-04-01 15:47:32,wrong_item,12,unopened,1,1,1.0,full_refund
RET0002444,TXN0019696,M000287,C000087,2025-03-26 15:51:43,size_issue,6,unopened,1,1,4.0,full_refund
RET0002445,TXN0019705,M000331,C000078,2025-03-26 16:26:44,size_issue,6,missing_tags,0,0,,rejected
RET0002446,TXN0019717,M000363,C000033,2025-03-30 17:41:52,late_delivery,10,damaged,0,0,,rejected
RET0002447,TXN0019726,M000269,C000007,2025-03-26 18:03:23,size_issue,6,unopened,1,1,3.0,full_refund
RET0002448,TXN0019730,M000345,C000024,2025-03-26 18:17:00,not_as_described,6,damaged,0,0,,rejected
RET0002449,TXN0019732,M000058,C000007,2025-03-25 18:35:57,quality_issue,5,damaged,0,0,,rejected
RET0002450,TXN0019734,M000050,C000058,2025-03-21 18:42:09,not_as_described,1,damaged,0,0,,rejected
RET0002451,TXN0019736,M000096,C000010,2025-04-01 18:47:18,quality_issue,12,opened,1,1,1.0,full_refund
RET0002452,TXN0019752,M000234,C000018,2025-03-30 20:19:20,size_issue,10,missing_tags,0,0,,rejected
RET0002453,TXN0019756,M000061,C000005,2025-03-31 20:35:19,quality_issue,11,opened,1,1,6.0,full_refund
RET0002454,TXN0019765,M000107,C000003,2025-03-27 21:15:30,size_issue,7,unopened,1,1,4.0,full_refund
RET0002455,TXN0019774,M000017,C000013,2025-03-25 22:15:01,not_as_described,5,opened,1,1,3.0,full_refund
RET0002456,TXN0019783,M000380,C000067,2025-03-21 23:11:34,changed_mind,1,damaged,0,0,,rejected
RET0002457,TXN0019799,M000294,C000022,2025-04-01 02:46:00,size_issue,11,missing_tags,0,0,,rejected
RET0002458,TXN0019834,M000217,C000011,2025-04-03 08:36:30,size_issue,13,unopened,1,1,1.0,full_refund
RET0002459,TXN0019838,M000287,C000118,2025-03-25 08:56:09,size_issue,4,missing_tags,0,0,,rejected
RET0002460,TXN0019844,M000038,C000002,2025-03-30 09:30:10,wrong_item,9,opened,0,0,,rejected
RET0002461,TXN0019848,M000251,C000006,2025-03-27 09:47:49,quality_issue,6,unopened,1,1,2.0,full_refund
RET0002462,TXN0019849,M000168,C000012,2025-03-27 09:49:48,not_as_described,6,damaged,0,0,,rejected
RET0002463,TXN0019854,M000023,C000003,2025-03-27 10:07:15,size_issue,6,damaged,0,0,,rejected
RET0002464,TXN0019856,M000002,C000119,2025-04-01 10:24:05,size_issue,11,opened,1,1,6.0,full_refund
RET0002465,TXN0019867,M000154,C000025,2025-03-31 11:37:46,other,10,unopened,1,1,6.0,full_refund
RET0002466,TXN0019868,M000217,C000005,2025-04-01 11:44:41,quality_issue,11,missing_tags,0,0,,rejected
RET0002467,TXN0019872,M000255,C000028,2025-03-26 11:59:12,size_issue,5,opened,1,1,5.0,full_refund
RET0002468,TXN0019890,M000240,C000011,2025-03-27 13:27:54,size_issue,6,unopened,1,1,1.0,full_refund
RET0002469,TXN0019896,M000255,C000036,2025-04-01 14:11:10,late_delivery,11,opened,1,1,3.0,full_refund
RET0002470,TXN0019906,M000234,C000017,2025-03-22 14:45:27,changed_mind,1,unopened,1,1,3.0,full_refund
RET0002471,TXN0019910,M000185,C000003,2025-03-26 14:57:23,damaged_item,5,opened,1,1,5.0,full_refund
RET0002472,TXN0019921,M000298,C000056,2025-04-03 15:33:19,size_issue,13,unopened,1,1,2.0,full_refund
RET0002473,TXN0019923,M000345,C000049,2025-04-03 15:42:13,not_as_described,13,damaged,0,0,,rejected
RET0002474,TXN0019930,M000152,C000009,2025-03-25 16:37:29,size_issue,4,damaged,0,0,,rejected
RET0002475,TXN0019940,M000007,C000085,2025-03-30 17:14:27,size_issue,9,damaged,0,0,,rejected
RET0002476,TXN0019945,M000226,C000079,2025-03-26 17:30:06,changed_mind,5,missing_tags,0,0,,rejected
RET0002477,TXN0019953,M000217,C000032,2025-03-26 17:58:42,quality_issue,5,unopened,1,1,6.0,full_refund
RET0002478,TXN0019966,M000298,C000034,2025-03-29 18:56:01,size_issue,8,unopened,1,1,6.0,full_refund
RET0002479,TXN0019968,M000270,C000029,2025-03-27 19:05:27,size_issue,6,unopened,1,1,1.0,full_refund
RET0002480,TXN0019979,M000310,C000007,2025-03-28 19:38:47,size_issue,7,damaged,0,0,,rejected
RET0002481,TXN0019981,M000342,C000043,2025-03-25 19:40:58,changed_mind,4,opened,1,1,6.0,full_refund
RET0002482,TXN0019984,M000345,C000025,2025-03-31 19:46:02,changed_mind,10,missing_tags,0,0,,rejected
RET0002483,TXN0020002,M000287,C000044,2025-03-30 21:32:02,size_issue,9,damaged,0,0,,rejected
