merchant_id,hour,transaction_count,transaction_volume,average_transaction_amount,new_device_rate,authentication_failure_rate,high_risk_ip_rate,payment_failure_rate,new_customer_rate,chargeback_rate,dispute_rate,return_rate,baseline_transaction_count,volume_deviation,risk_signal_count,merchant_hourly_anomaly
M000256,2025-03-08 22:00:00,1,839.26,839.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,1,0
M000267,2025-03-08 22:00:00,1,8475.05,8475.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000289,2025-03-08 22:00:00,1,3832.93,3832.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000357,2025-03-08 22:00:00,1,595.91,595.91,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1
M000006,2025-03-08 23:00:00,1,260.45,260.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000015,2025-03-08 23:00:00,1,1818.41,1818.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000031,2025-03-08 23:00:00,1,240.6,240.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000044,2025-03-08 23:00:00,1,1640.7,1640.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000148,2025-03-08 23:00:00,1,728.75,728.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000161,2025-03-08 23:00:00,1,4504.14,4504.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000162,2025-03-08 23:00:00,1,24690.93,24690.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000163,2025-03-08 23:00:00,1,21805.11,21805.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000185,2025-03-08 23:00:00,1,4647.36,4647.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000279,2025-03-08 23:00:00,1,5891.35,5891.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,1,0
M000307,2025-03-08 23:00:00,1,848.28,848.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,1,0
M000321,2025-03-08 23:00:00,1,484.65,484.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000363,2025-03-08 23:00:00,1,532.43,532.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.06,0.94,0,1
M000369,2025-03-08 23:00:00,1,2450.14,2450.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000393,2025-03-08 23:00:00,1,1731.56,1731.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000098,2025-03-09 00:00:00,1,774.5,774.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,0.91,1,0
M000317,2025-03-09 00:00:00,1,2114.33,2114.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000343,2025-03-09 00:00:00,1,1282.21,1282.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000031,2025-03-09 01:00:00,1,197.7,197.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000136,2025-03-09 01:00:00,1,1847.89,1847.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000148,2025-03-09 01:00:00,1,391.1,391.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000330,2025-03-09 01:00:00,1,3385.11,3385.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07,0.93,1,0
M000368,2025-03-09 01:00:00,1,2241.63,2241.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000086,2025-03-09 02:00:00,1,2145.31,2145.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000094,2025-03-09 02:00:00,1,748.26,748.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000277,2025-03-09 02:00:00,1,9334.21,9334.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000296,2025-03-09 02:00:00,1,456.77,456.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000298,2025-03-09 02:00:00,1,2030.96,2030.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000358,2025-03-09 02:00:00,1,241.51,241.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000009,2025-03-09 03:00:00,1,13604.03,13604.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.11,0.9,1,0
M000049,2025-03-09 03:00:00,1,312.45,312.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000251,2025-03-09 03:00:00,1,6646.21,6646.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000376,2025-03-09 03:00:00,1,3836.97,3836.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000272,2025-03-09 04:00:00,1,9728.39,9728.39,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.05,0.95,2,1
M000064,2025-03-09 05:00:00,1,467.78,467.78,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000079,2025-03-09 05:00:00,1,2307.24,2307.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000186,2025-03-09 05:00:00,1,6147.05,6147.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000317,2025-03-09 05:00:00,1,2667.48,2667.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000002,2025-03-09 06:00:00,1,4473.67,4473.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.91,0,0
M000063,2025-03-09 06:00:00,1,6933.97,6933.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000064,2025-03-09 06:00:00,1,965.67,965.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000081,2025-03-09 06:00:00,1,6021.62,6021.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.89,0,0
M000090,2025-03-09 06:00:00,1,1030.74,1030.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000094,2025-03-09 06:00:00,1,682.66,682.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.02,0.98,1,0
M000096,2025-03-09 06:00:00,1,2239.35,2239.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000282,2025-03-09 06:00:00,1,1557.3,1557.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
M000311,2025-03-09 06:00:00,1,1982.6,1982.6,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.05,0.95,2,1
M000323,2025-03-09 06:00:00,1,4149.22,4149.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000342,2025-03-09 06:00:00,2,4265.77,2132.89,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.94,1,0
M000003,2025-03-09 07:00:00,1,3391.49,3391.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000005,2025-03-09 07:00:00,1,10590.27,10590.27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000015,2025-03-09 07:00:00,1,2539.12,2539.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000023,2025-03-09 07:00:00,1,1783.81,1783.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0
M000089,2025-03-09 07:00:00,1,9960.69,9960.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000112,2025-03-09 07:00:00,1,1093.06,1093.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000125,2025-03-09 07:00:00,1,2848.96,2848.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000131,2025-03-09 07:00:00,1,1620.73,1620.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000177,2025-03-09 07:00:00,1,28704.78,28704.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000222,2025-03-09 07:00:00,1,425.05,425.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000237,2025-03-09 07:00:00,3,3733.22,1244.41,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1.03,2.91,1,0
M000270,2025-03-09 07:00:00,1,2786.66,2786.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000305,2025-03-09 07:00:00,1,5389.13,5389.13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0
M000343,2025-03-09 07:00:00,1,1633.67,1633.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000351,2025-03-09 07:00:00,1,648.33,648.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000007,2025-03-09 08:00:00,1,2743.96,2743.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.11,0.9,0,0
M000035,2025-03-09 08:00:00,1,1465.16,1465.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000036,2025-03-09 08:00:00,1,4478.1,4478.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000050,2025-03-09 08:00:00,1,2777.45,2777.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000094,2025-03-09 08:00:00,1,519.09,519.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000107,2025-03-09 08:00:00,1,742.78,742.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000112,2025-03-09 08:00:00,2,3226.74,1613.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,1.96,0,0
M000189,2025-03-09 08:00:00,1,278.56,278.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000239,2025-03-09 08:00:00,1,35730.62,35730.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000252,2025-03-09 08:00:00,1,3699.21,3699.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000344,2025-03-09 08:00:00,1,3634.29,3634.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000356,2025-03-09 08:00:00,1,11770.72,11770.72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000001,2025-03-09 09:00:00,1,610.74,610.74,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.04,0.96,1,0
M000008,2025-03-09 09:00:00,1,4189.9,4189.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1,0.91,1,0
M000010,2025-03-09 09:00:00,1,14410.15,14410.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000015,2025-03-09 09:00:00,1,1447.55,1447.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000109,2025-03-09 09:00:00,2,3734.6,1867.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.85,1,0
M000147,2025-03-09 09:00:00,1,313.98,313.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.02,0.98,1,0
M000159,2025-03-09 09:00:00,1,7687.88,7687.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.09,0.92,1,0
M000178,2025-03-09 09:00:00,1,1071.96,1071.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000195,2025-03-09 09:00:00,1,956.84,956.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000268,2025-03-09 09:00:00,1,29258.23,29258.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000294,2025-03-09 09:00:00,1,4603.62,4603.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000315,2025-03-09 09:00:00,1,9271.11,9271.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000342,2025-03-09 09:00:00,1,1093.42,1093.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000344,2025-03-09 09:00:00,1,2718.62,2718.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000360,2025-03-09 09:00:00,1,1429.88,1429.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000008,2025-03-09 10:00:00,1,1907.54,1907.54,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,0.91,2,0
M000029,2025-03-09 10:00:00,1,913.56,913.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000061,2025-03-09 10:00:00,1,735.44,735.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000079,2025-03-09 10:00:00,1,1686.24,1686.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000152,2025-03-09 10:00:00,1,3567.56,3567.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
M000161,2025-03-09 10:00:00,1,3827.5,3827.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000189,2025-03-09 10:00:00,1,215.78,215.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000192,2025-03-09 10:00:00,1,4442.0,4442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000193,2025-03-09 10:00:00,1,2068.7,2068.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000232,2025-03-09 10:00:00,1,208.1,208.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000272,2025-03-09 10:00:00,1,8533.99,8533.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000281,2025-03-09 10:00:00,1,523.1,523.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000290,2025-03-09 10:00:00,1,670.36,670.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000324,2025-03-09 10:00:00,1,4452.68,4452.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000392,2025-03-09 10:00:00,1,1176.85,1176.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,1,0
M000008,2025-03-09 11:00:00,1,3450.09,3450.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.91,0,0
M000021,2025-03-09 11:00:00,1,617.75,617.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000076,2025-03-09 11:00:00,1,13423.85,13423.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000201,2025-03-09 11:00:00,1,31731.44,31731.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000237,2025-03-09 11:00:00,1,1074.66,1074.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000305,2025-03-09 11:00:00,1,6333.65,6333.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000369,2025-03-09 11:00:00,1,2191.97,2191.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000390,2025-03-09 11:00:00,1,7089.23,7089.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000008,2025-03-09 12:00:00,2,5264.24,2632.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.82,2,0
M000036,2025-03-09 12:00:00,1,5323.59,5323.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000115,2025-03-09 12:00:00,1,22161.97,22161.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000170,2025-03-09 12:00:00,1,1192.58,1192.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000176,2025-03-09 12:00:00,1,2700.56,2700.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000246,2025-03-09 12:00:00,1,3643.58,3643.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000259,2025-03-09 12:00:00,1,491.04,491.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000317,2025-03-09 12:00:00,1,2648.78,2648.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000369,2025-03-09 12:00:00,1,1528.99,1528.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000397,2025-03-09 12:00:00,1,2251.25,2251.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000004,2025-03-09 13:00:00,1,7112.55,7112.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.09,0.92,1,0
M000006,2025-03-09 13:00:00,1,255.1,255.1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.06,0.94,2,1
M000019,2025-03-09 13:00:00,1,2523.52,2523.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000086,2025-03-09 13:00:00,1,1851.92,1851.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000104,2025-03-09 13:00:00,1,750.95,750.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000112,2025-03-09 13:00:00,1,1574.36,1574.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.03,0.97,1,0
M000118,2025-03-09 13:00:00,1,7155.92,7155.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000144,2025-03-09 13:00:00,1,3836.99,3836.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000192,2025-03-09 13:00:00,1,2449.85,2449.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000205,2025-03-09 13:00:00,1,345.86,345.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000235,2025-03-09 13:00:00,1,4550.83,4550.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000236,2025-03-09 13:00:00,1,28480.94,28480.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000244,2025-03-09 13:00:00,1,605.61,605.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.04,0.96,1,0
M000275,2025-03-09 13:00:00,1,1103.16,1103.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000281,2025-03-09 13:00:00,1,815.72,815.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000317,2025-03-09 13:00:00,1,2073.67,2073.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000343,2025-03-09 13:00:00,1,2105.16,2105.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000360,2025-03-09 13:00:00,1,484.76,484.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000395,2025-03-09 13:00:00,1,1303.37,1303.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000001,2025-03-09 14:00:00,1,931.5,931.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000006,2025-03-09 14:00:00,1,559.64,559.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000034,2025-03-09 14:00:00,1,5519.47,5519.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000103,2025-03-09 14:00:00,1,4616.12,4616.12,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.03,0.97,2,0
M000148,2025-03-09 14:00:00,1,610.17,610.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000204,2025-03-09 14:00:00,2,10797.96,5398.98,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0
M000215,2025-03-09 14:00:00,1,15362.71,15362.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1
M000219,2025-03-09 14:00:00,1,33724.12,33724.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000229,2025-03-09 14:00:00,1,2542.22,2542.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000251,2025-03-09 14:00:00,1,4230.37,4230.37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000332,2025-03-09 14:00:00,1,12350.35,12350.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000343,2025-03-09 14:00:00,1,1897.88,1897.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000361,2025-03-09 14:00:00,1,1528.84,1528.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000393,2025-03-09 14:00:00,1,2017.6,2017.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000017,2025-03-09 15:00:00,1,2685.77,2685.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000085,2025-03-09 15:00:00,1,3696.9,3696.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000114,2025-03-09 15:00:00,1,2439.53,2439.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000131,2025-03-09 15:00:00,1,1903.97,1903.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000143,2025-03-09 15:00:00,1,4006.99,4006.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
M000170,2025-03-09 15:00:00,1,1185.29,1185.29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000194,2025-03-09 15:00:00,1,9070.82,9070.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000229,2025-03-09 15:00:00,1,3910.58,3910.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000256,2025-03-09 15:00:00,1,286.41,286.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000261,2025-03-09 15:00:00,1,516.17,516.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000269,2025-03-09 15:00:00,1,3942.36,3942.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000298,2025-03-09 15:00:00,1,983.26,983.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000311,2025-03-09 15:00:00,1,1686.39,1686.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000351,2025-03-09 15:00:00,1,415.74,415.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000382,2025-03-09 15:00:00,1,29249.45,29249.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000393,2025-03-09 15:00:00,1,3285.25,3285.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000395,2025-03-09 15:00:00,1,1394.95,1394.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000024,2025-03-09 16:00:00,1,2004.72,2004.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000130,2025-03-09 16:00:00,1,184.83,184.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000139,2025-03-09 16:00:00,1,1276.49,1276.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000142,2025-03-09 16:00:00,1,2823.48,2823.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000161,2025-03-09 16:00:00,1,3042.05,3042.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000162,2025-03-09 16:00:00,1,15618.05,15618.05,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.03,0.97,1,0
M000181,2025-03-09 16:00:00,1,4879.3,4879.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000194,2025-03-09 16:00:00,1,13466.35,13466.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000296,2025-03-09 16:00:00,1,410.18,410.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000304,2025-03-09 16:00:00,1,23425.71,23425.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000324,2025-03-09 16:00:00,1,5638.94,5638.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,1,0
M000329,2025-03-09 16:00:00,1,3747.27,3747.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,1,0
M000366,2025-03-09 16:00:00,1,3297.74,3297.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.02,0.98,1,0
