evidence_id,dispute_id,transaction_id,evidence_type,applicability_status,available,required,relevant,quality_score,source_system,evidence_timestamp
EVD0002299,DSP000384,TXN0085881,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-03-23
EVD0002300,DSP000384,TXN0085881,invoice,APPLICABLE,1,1,1,0.6576,crm,2025-04-01
EVD0002301,DSP000384,TXN0085881,customer_communication,APPLICABLE,1,1,1,0.9159,support,2025-03-16
EVD0002302,DSP000384,TXN0085881,access_log,UNAVAILABLE,0,1,1,0.0,support,2025-04-07
EVD0002303,DSP000384,TXN0085881,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-24
EVD0002304,DSP000384,TXN0085881,cancellation_record,APPLICABLE,1,1,1,0.9255,erp,2025-04-12
EVD0002305,DSP000385,TXN0086172,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-01-21
EVD0002306,DSP000385,TXN0086172,invoice,UNAVAILABLE,0,1,1,0.0,crm,2025-01-26
EVD0002307,DSP000385,TXN0086172,customer_communication,APPLICABLE,1,1,1,0.9786,shipping,2025-02-01
EVD0002308,DSP000385,TXN0086172,access_log,APPLICABLE,1,1,1,0.98,payment_gateway,2025-01-31
EVD0002309,DSP000385,TXN0086172,service_record,APPLICABLE,1,0,1,0.6916,crm,2025-02-05
EVD0002310,DSP000385,TXN0086172,cancellation_record,APPLICABLE,1,0,1,0.8923,crm,2025-02-02
EVD0002311,DSP000386,TXN0086485,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-07
EVD0002312,DSP000386,TXN0086485,invoice,APPLICABLE,1,1,1,0.98,support,2025-04-29
EVD0002313,DSP000386,TXN0086485,customer_communication,APPLICABLE,1,0,1,0.809,payment_gateway,2025-05-07
EVD0002314,DSP000386,TXN0086485,shipping_label,APPLICABLE,1,0,0,0.9431,payment_gateway,2025-05-01
EVD0002315,DSP000386,TXN0086485,tracking_number,APPLICABLE,1,0,0,0.98,crm,2025-04-22
EVD0002316,DSP000386,TXN0086485,delivery_confirmation,UNAVAILABLE,0,0,0,0.0,shipping,2025-05-12
EVD0002317,DSP000387,TXN0087257,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-07-29
EVD0002318,DSP000387,TXN0087257,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-08-11
EVD0002319,DSP000387,TXN0087257,customer_communication,APPLICABLE,1,1,1,0.945,shipping,2025-08-02
EVD0002320,DSP000387,TXN0087257,shipping_label,UNAVAILABLE,0,0,0,0.0,crm,2025-08-25
EVD0002321,DSP000387,TXN0087257,tracking_number,APPLICABLE,1,0,0,0.98,payment_gateway,2025-08-03
EVD0002322,DSP000387,TXN0087257,delivery_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-07-30
EVD0002323,DSP000388,TXN0087401,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-11-03
EVD0002324,DSP000388,TXN0087401,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-10-30
EVD0002325,DSP000388,TXN0087401,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-10-27
EVD0002326,DSP000388,TXN0087401,access_log,UNAVAILABLE,0,1,1,0.0,crm,2025-10-20
EVD0002327,DSP000388,TXN0087401,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-10-12
EVD0002328,DSP000388,TXN0087401,cancellation_record,UNAVAILABLE,0,1,1,0.0,erp,2025-10-26
EVD0002329,DSP000389,TXN0087344,order_confirmation,APPLICABLE,1,1,1,0.9173,shipping,2025-07-19
EVD0002330,DSP000389,TXN0087344,invoice,APPLICABLE,1,1,1,0.9479,support,2025-07-14
EVD0002331,DSP000389,TXN0087344,customer_communication,APPLICABLE,1,0,0,0.98,shipping,2025-07-14
EVD0002332,DSP000389,TXN0087344,access_log,APPLICABLE,1,0,0,0.7049,shipping,2025-07-13
EVD0002333,DSP000389,TXN0087344,service_record,APPLICABLE,1,0,0,0.754,shipping,2025-07-01
EVD0002334,DSP000389,TXN0087344,cancellation_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-07-18
EVD0002335,DSP000390,TXN0087511,order_confirmation,APPLICABLE,1,1,1,0.7891,payment_gateway,2025-01-10
EVD0002336,DSP000390,TXN0087511,invoice,APPLICABLE,1,1,1,0.98,payment_gateway,2025-01-24
EVD0002337,DSP000390,TXN0087511,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-02-06
EVD0002338,DSP000390,TXN0087511,access_log,APPLICABLE,1,1,1,0.98,erp,2025-01-30
EVD0002339,DSP000390,TXN0087511,service_record,APPLICABLE,1,0,0,0.98,crm,2025-02-06
EVD0002340,DSP000390,TXN0087511,cancellation_record,APPLICABLE,1,1,1,0.98,shipping,2025-01-22
EVD0002341,DSP000391,TXN0088357,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-04-13
EVD0002342,DSP000391,TXN0088357,invoice,APPLICABLE,1,0,0,0.98,crm,2025-04-11
EVD0002343,DSP000391,TXN0088357,customer_communication,APPLICABLE,1,1,1,0.8386,shipping,2025-03-24
EVD0002344,DSP000391,TXN0088357,shipping_label,APPLICABLE,1,0,1,0.97,crm,2025-04-13
EVD0002345,DSP000391,TXN0088357,tracking_number,APPLICABLE,1,0,0,0.7036,payment_gateway,2025-04-14
EVD0002346,DSP000391,TXN0088357,delivery_confirmation,APPLICABLE,1,1,1,0.8863,payment_gateway,2025-03-17
EVD0002347,DSP000392,TXN0088069,order_confirmation,APPLICABLE,1,1,1,0.7716,crm,2025-12-02
EVD0002348,DSP000392,TXN0088069,invoice,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-11-17
EVD0002349,DSP000392,TXN0088069,customer_communication,APPLICABLE,1,0,1,0.98,crm,2025-12-11
EVD0002350,DSP000392,TXN0088069,shipping_label,APPLICABLE,1,1,1,0.98,crm,2025-11-16
EVD0002351,DSP000392,TXN0088069,tracking_number,APPLICABLE,1,1,1,0.7517,payment_gateway,2025-11-29
EVD0002352,DSP000392,TXN0088069,delivery_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-11-23
EVD0002353,DSP000393,TXN0090002,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-10-16
EVD0002354,DSP000393,TXN0090002,invoice,APPLICABLE,1,0,0,0.6122,shipping,2025-10-21
EVD0002355,DSP000393,TXN0090002,customer_communication,UNAVAILABLE,0,1,1,0.0,crm,2025-10-14
EVD0002356,DSP000393,TXN0090002,access_log,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-10-26
EVD0002357,DSP000393,TXN0090002,service_record,UNAVAILABLE,0,1,1,0.0,erp,2025-10-03
EVD0002358,DSP000393,TXN0090002,cancellation_record,APPLICABLE,1,0,1,0.9232,payment_gateway,2025-10-21
EVD0002359,DSP000394,TXN0090882,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-02-02
EVD0002360,DSP000394,TXN0090882,invoice,APPLICABLE,1,1,1,0.6633,support,2025-02-08
EVD0002361,DSP000394,TXN0090882,customer_communication,APPLICABLE,1,0,0,0.8858,support,2025-02-03
EVD0002362,DSP000394,TXN0090882,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-02-08
EVD0002363,DSP000394,TXN0090882,service_record,APPLICABLE,1,0,0,0.7776,shipping,2025-02-10
EVD0002364,DSP000394,TXN0090882,cancellation_record,APPLICABLE,1,0,0,0.6173,erp,2025-03-01
EVD0002365,DSP000395,TXN0088813,order_confirmation,APPLICABLE,1,1,1,0.6778,payment_gateway,2025-08-27
EVD0002366,DSP000395,TXN0088813,invoice,APPLICABLE,1,0,1,0.8238,support,2025-08-29
EVD0002367,DSP000395,TXN0088813,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-09-11
EVD0002368,DSP000395,TXN0088813,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-09-21
EVD0002369,DSP000395,TXN0088813,service_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-09-02
EVD0002370,DSP000395,TXN0088813,cancellation_record,APPLICABLE,1,0,0,0.6397,shipping,2025-09-21
EVD0002371,DSP000396,TXN0090269,order_confirmation,APPLICABLE,1,1,1,0.7932,erp,2025-05-15
EVD0002372,DSP000396,TXN0090269,invoice,APPLICABLE,1,1,1,0.6044,payment_gateway,2025-05-27
EVD0002373,DSP000396,TXN0090269,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-06
EVD0002374,DSP000396,TXN0090269,access_log,APPLICABLE,1,0,0,0.689,shipping,2025-05-22
EVD0002375,DSP000396,TXN0090269,service_record,UNAVAILABLE,0,0,0,0.0,crm,2025-05-21
EVD0002376,DSP000396,TXN0090269,cancellation_record,UNAVAILABLE,0,0,0,0.0,crm,2025-06-02
EVD0002377,DSP000397,TXN0090810,order_confirmation,APPLICABLE,1,1,1,0.6359,payment_gateway,2025-03-18
EVD0002378,DSP000397,TXN0090810,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-04-13
EVD0002379,DSP000397,TXN0090810,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-03-23
EVD0002380,DSP000397,TXN0090810,access_log,UNAVAILABLE,0,0,0,0.0,support,2025-03-27
EVD0002381,DSP000397,TXN0090810,service_record,APPLICABLE,1,0,0,0.98,payment_gateway,2025-04-02
EVD0002382,DSP000397,TXN0090810,cancellation_record,APPLICABLE,1,0,0,0.7951,shipping,2025-03-27
EVD0002383,DSP000398,TXN0090139,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-06
EVD0002384,DSP000398,TXN0090139,invoice,UNAVAILABLE,0,0,0,0.0,shipping,2025-05-31
EVD0002385,DSP000398,TXN0090139,customer_communication,APPLICABLE,1,1,1,0.8137,shipping,2025-05-29
EVD0002386,DSP000398,TXN0090139,access_log,UNAVAILABLE,0,0,0,0.0,erp,2025-05-09
EVD0002387,DSP000398,TXN0090139,service_record,APPLICABLE,1,1,1,0.9551,payment_gateway,2025-05-18
EVD0002388,DSP000398,TXN0090139,cancellation_record,APPLICABLE,1,0,0,0.98,shipping,2025-05-16
EVD0002389,DSP000399,TXN0091032,order_confirmation,APPLICABLE,1,1,1,0.9224,crm,2025-11-05
EVD0002390,DSP000399,TXN0091032,invoice,APPLICABLE,1,0,0,0.9081,support,2025-11-08
EVD0002391,DSP000399,TXN0091032,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-11-05
EVD0002392,DSP000399,TXN0091032,access_log,UNAVAILABLE,0,0,0,0.0,support,2025-10-26
EVD0002393,DSP000399,TXN0091032,service_record,UNAVAILABLE,0,1,1,0.0,support,2025-11-06
EVD0002394,DSP000399,TXN0091032,cancellation_record,APPLICABLE,1,0,0,0.98,erp,2025-11-15
EVD0002395,DSP000400,TXN0092315,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-09-28
EVD0002396,DSP000400,TXN0092315,invoice,APPLICABLE,1,1,1,0.8638,payment_gateway,2025-10-11
EVD0002397,DSP000400,TXN0092315,customer_communication,APPLICABLE,1,1,1,0.6353,support,2025-10-07
EVD0002398,DSP000400,TXN0092315,access_log,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-10-06
EVD0002399,DSP000400,TXN0092315,service_record,APPLICABLE,1,0,0,0.9591,crm,2025-09-28
EVD0002400,DSP000400,TXN0092315,cancellation_record,UNAVAILABLE,0,1,1,0.0,crm,2025-09-30
EVD0002401,DSP000401,TXN0091293,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-01-19
EVD0002402,DSP000401,TXN0091293,invoice,APPLICABLE,1,1,1,0.7551,erp,2025-01-11
EVD0002403,DSP000401,TXN0091293,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-01-19
EVD0002404,DSP000401,TXN0091293,access_log,APPLICABLE,1,1,1,0.7036,erp,2025-01-05
EVD0002405,DSP000401,TXN0091293,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-01-10
EVD0002406,DSP000401,TXN0091293,cancellation_record,APPLICABLE,1,1,1,0.9069,support,2025-01-15
EVD0002407,DSP000402,TXN0091734,order_confirmation,APPLICABLE,1,1,1,0.7394,support,2025-02-04
EVD0002408,DSP000402,TXN0091734,invoice,APPLICABLE,1,0,0,0.98,support,2025-03-01
EVD0002409,DSP000402,TXN0091734,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-03-01
EVD0002410,DSP000402,TXN0091734,access_log,APPLICABLE,1,1,1,0.98,support,2025-02-11
EVD0002411,DSP000402,TXN0091734,service_record,APPLICABLE,1,1,1,0.965,shipping,2025-02-24
EVD0002412,DSP000402,TXN0091734,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-02-16
EVD0002413,DSP000403,TXN0092014,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-08-29
EVD0002414,DSP000403,TXN0092014,invoice,APPLICABLE,1,1,1,0.98,shipping,2025-09-02
EVD0002415,DSP000403,TXN0092014,customer_communication,APPLICABLE,1,1,1,0.738,payment_gateway,2025-09-08
EVD0002416,DSP000403,TXN0092014,access_log,APPLICABLE,1,1,1,0.9132,crm,2025-09-13
EVD0002417,DSP000403,TXN0092014,service_record,APPLICABLE,1,0,0,0.98,crm,2025-09-03
EVD0002418,DSP000403,TXN0092014,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-09-13
EVD0002419,DSP000404,TXN0091296,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-27
EVD0002420,DSP000404,TXN0091296,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-03-23
EVD0002421,DSP000404,TXN0091296,customer_communication,APPLICABLE,1,1,1,0.7218,payment_gateway,2025-03-20
EVD0002422,DSP000404,TXN0091296,access_log,APPLICABLE,1,0,1,0.7123,payment_gateway,2025-03-23
EVD0002423,DSP000404,TXN0091296,service_record,UNAVAILABLE,0,0,0,0.0,crm,2025-03-23
EVD0002424,DSP000404,TXN0091296,cancellation_record,UNAVAILABLE,0,1,1,0.0,crm,2025-04-04
EVD0002425,DSP000405,TXN0093537,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-24
EVD0002426,DSP000405,TXN0093537,invoice,APPLICABLE,1,1,1,0.7964,support,2025-10-28
EVD0002427,DSP000405,TXN0093537,customer_communication,APPLICABLE,1,1,1,0.705,shipping,2025-11-08
EVD0002428,DSP000405,TXN0093537,access_log,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-10-21
EVD0002429,DSP000405,TXN0093537,service_record,UNAVAILABLE,0,0,0,0.0,support,2025-11-18
EVD0002430,DSP000405,TXN0093537,cancellation_record,APPLICABLE,1,1,1,0.7415,payment_gateway,2025-11-13
EVD0002431,DSP000406,TXN0092246,order_confirmation,APPLICABLE,1,1,1,0.8748,crm,2025-08-13
EVD0002432,DSP000406,TXN0092246,invoice,APPLICABLE,1,1,1,0.7627,support,2025-08-08
EVD0002433,DSP000406,TXN0092246,customer_communication,APPLICABLE,1,1,1,0.9101,crm,2025-08-03
EVD0002434,DSP000406,TXN0092246,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-08-21
EVD0002435,DSP000406,TXN0092246,service_record,APPLICABLE,1,0,1,0.6535,crm,2025-08-18
EVD0002436,DSP000406,TXN0092246,cancellation_record,UNAVAILABLE,0,1,1,0.0,erp,2025-07-23
EVD0002437,DSP000407,TXN0093274,order_confirmation,APPLICABLE,1,1,1,0.8567,crm,2025-09-15
EVD0002438,DSP000407,TXN0093274,invoice,APPLICABLE,1,1,1,0.8091,support,2025-09-26
EVD0002439,DSP000407,TXN0093274,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-09-21
EVD0002440,DSP000407,TXN0093274,access_log,APPLICABLE,1,0,0,0.9086,payment_gateway,2025-09-13
EVD0002441,DSP000407,TXN0093274,service_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-09-06
EVD0002442,DSP000407,TXN0093274,cancellation_record,APPLICABLE,1,1,1,0.98,payment_gateway,2025-09-14
EVD0002443,DSP000408,TXN0092324,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-04-23
EVD0002444,DSP000408,TXN0092324,invoice,APPLICABLE,1,1,1,0.6659,crm,2025-05-17
EVD0002445,DSP000408,TXN0092324,customer_communication,UNAVAILABLE,0,1,1,0.0,crm,2025-05-07
EVD0002446,DSP000408,TXN0092324,access_log,APPLICABLE,1,1,1,0.98,erp,2025-05-18
EVD0002447,DSP000408,TXN0092324,service_record,APPLICABLE,1,0,0,0.98,payment_gateway,2025-05-15
EVD0002448,DSP000408,TXN0092324,cancellation_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-02
EVD0002449,DSP000409,TXN0092695,order_confirmation,APPLICABLE,1,1,1,0.7903,support,2025-06-20
EVD0002450,DSP000409,TXN0092695,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-06-12
EVD0002451,DSP000409,TXN0092695,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-06-17
EVD0002452,DSP000409,TXN0092695,access_log,APPLICABLE,1,1,1,0.6709,shipping,2025-06-13
EVD0002453,DSP000409,TXN0092695,service_record,UNAVAILABLE,0,0,0,0.0,support,2025-06-22
EVD0002454,DSP000409,TXN0092695,cancellation_record,APPLICABLE,1,1,1,0.98,shipping,2025-06-07
EVD0002455,DSP000410,TXN0092435,order_confirmation,APPLICABLE,1,1,1,0.9475,shipping,2025-09-23
EVD0002456,DSP000410,TXN0092435,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-09-25
EVD0002457,DSP000410,TXN0092435,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-07
EVD0002458,DSP000410,TXN0092435,access_log,UNAVAILABLE,0,1,1,0.0,erp,2025-09-19
EVD0002459,DSP000410,TXN0092435,service_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-09-15
EVD0002460,DSP000410,TXN0092435,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-09-26
EVD0002461,DSP000411,TXN0091656,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-02-14
EVD0002462,DSP000411,TXN0091656,invoice,APPLICABLE,1,1,1,0.6693,crm,2025-03-10
EVD0002463,DSP000411,TXN0091656,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-02-28
EVD0002464,DSP000411,TXN0091656,access_log,APPLICABLE,1,1,1,0.622,support,2025-02-27
EVD0002465,DSP000411,TXN0091656,service_record,APPLICABLE,1,0,1,0.7732,shipping,2025-02-17
EVD0002466,DSP000411,TXN0091656,cancellation_record,APPLICABLE,1,1,1,0.6328,shipping,2025-02-09
EVD0002467,DSP000412,TXN0091443,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-08-14
EVD0002468,DSP000412,TXN0091443,invoice,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-19
EVD0002469,DSP000412,TXN0091443,customer_communication,APPLICABLE,1,1,1,0.7923,payment_gateway,2025-07-31
EVD0002470,DSP000412,TXN0091443,access_log,APPLICABLE,1,1,1,0.9453,erp,2025-08-04
EVD0002471,DSP000412,TXN0091443,service_record,UNAVAILABLE,0,0,0,0.0,crm,2025-07-31
EVD0002472,DSP000412,TXN0091443,cancellation_record,APPLICABLE,1,0,0,0.98,shipping,2025-08-28
EVD0002473,DSP000413,TXN0092206,order_confirmation,APPLICABLE,1,1,1,0.98,support,2025-02-20
EVD0002474,DSP000413,TXN0092206,invoice,APPLICABLE,1,1,1,0.8301,crm,2025-02-17
EVD0002475,DSP000413,TXN0092206,customer_communication,APPLICABLE,1,1,1,0.9038,payment_gateway,2025-02-28
EVD0002476,DSP000413,TXN0092206,access_log,APPLICABLE,1,0,1,0.6913,erp,2025-02-20
EVD0002477,DSP000413,TXN0092206,service_record,APPLICABLE,1,0,0,0.6495,erp,2025-02-17
EVD0002478,DSP000413,TXN0092206,cancellation_record,APPLICABLE,1,1,1,0.7642,payment_gateway,2025-02-24
EVD0002479,DSP000414,TXN0093075,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-08-25
EVD0002480,DSP000414,TXN0093075,invoice,APPLICABLE,1,1,1,0.8772,shipping,2025-08-13
EVD0002481,DSP000414,TXN0093075,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-30
EVD0002482,DSP000414,TXN0093075,access_log,UNAVAILABLE,0,1,1,0.0,erp,2025-08-18
EVD0002483,DSP000414,TXN0093075,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-08-22
EVD0002484,DSP000414,TXN0093075,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-08-14
EVD0002485,DSP000415,TXN0093345,order_confirmation,APPLICABLE,1,1,1,0.7892,payment_gateway,2025-08-20
EVD0002486,DSP000415,TXN0093345,invoice,APPLICABLE,1,1,1,0.8258,support,2025-09-01
EVD0002487,DSP000415,TXN0093345,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-09-14
EVD0002488,DSP000415,TXN0093345,access_log,APPLICABLE,1,1,1,0.8461,erp,2025-09-07
EVD0002489,DSP000415,TXN0093345,service_record,UNAVAILABLE,0,0,0,0.0,erp,2025-09-02
EVD0002490,DSP000415,TXN0093345,cancellation_record,UNAVAILABLE,0,0,0,0.0,crm,2025-09-13
EVD0002491,DSP000416,TXN0091830,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2026-01-11
EVD0002492,DSP000416,TXN0091830,invoice,UNAVAILABLE,0,1,1,0.0,crm,2026-01-03
EVD0002493,DSP000416,TXN0091830,customer_communication,APPLICABLE,1,1,1,0.6586,shipping,2025-12-26
EVD0002494,DSP000416,TXN0091830,access_log,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-12-25
EVD0002495,DSP000416,TXN0091830,service_record,UNAVAILABLE,0,0,0,0.0,erp,2026-01-18
EVD0002496,DSP000416,TXN0091830,cancellation_record,APPLICABLE,1,1,1,0.676,payment_gateway,2025-12-28
EVD0002497,DSP000417,TXN0092456,order_confirmation,APPLICABLE,1,1,1,0.9511,payment_gateway,2025-10-02
EVD0002498,DSP000417,TXN0092456,invoice,UNAVAILABLE,0,1,1,0.0,crm,2025-10-02
EVD0002499,DSP000417,TXN0092456,customer_communication,APPLICABLE,1,1,1,0.9438,shipping,2025-09-26
EVD0002500,DSP000417,TXN0092456,access_log,APPLICABLE,1,1,1,0.846,payment_gateway,2025-09-27
EVD0002501,DSP000417,TXN0092456,service_record,APPLICABLE,1,0,0,0.7921,crm,2025-09-24
EVD0002502,DSP000417,TXN0092456,cancellation_record,UNAVAILABLE,0,0,0,0.0,erp,2025-09-20
EVD0002503,DSP000418,TXN0094832,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-12-23
EVD0002504,DSP000418,TXN0094832,invoice,APPLICABLE,1,1,1,0.8365,support,2025-12-25
EVD0002505,DSP000418,TXN0094832,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2026-01-11
EVD0002506,DSP000418,TXN0094832,access_log,UNAVAILABLE,0,1,1,0.0,shipping,2026-01-16
EVD0002507,DSP000418,TXN0094832,service_record,APPLICABLE,1,0,0,0.7609,shipping,2026-01-17
EVD0002508,DSP000418,TXN0094832,cancellation_record,APPLICABLE,1,1,1,0.7531,payment_gateway,2025-12-28
EVD0002509,DSP000419,TXN0094213,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-12-29
EVD0002510,DSP000419,TXN0094213,invoice,APPLICABLE,1,1,1,0.7769,shipping,2025-12-30
EVD0002511,DSP000419,TXN0094213,customer_communication,APPLICABLE,1,1,1,0.8338,shipping,2025-12-20
EVD0002512,DSP000419,TXN0094213,access_log,APPLICABLE,1,1,1,0.98,crm,2025-12-21
EVD0002513,DSP000419,TXN0094213,service_record,APPLICABLE,1,0,0,0.98,support,2025-12-29
EVD0002514,DSP000419,TXN0094213,cancellation_record,APPLICABLE,1,0,0,0.98,support,2025-12-04
EVD0002515,DSP000420,TXN0095001,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-07-01
EVD0002516,DSP000420,TXN0095001,invoice,UNAVAILABLE,0,1,1,0.0,support,2025-06-24
EVD0002517,DSP000420,TXN0095001,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-07-03
EVD0002518,DSP000420,TXN0095001,access_log,APPLICABLE,1,1,1,0.7234,erp,2025-06-20
EVD0002519,DSP000420,TXN0095001,service_record,APPLICABLE,1,0,0,0.8641,erp,2025-06-19
EVD0002520,DSP000420,TXN0095001,cancellation_record,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-06-17
EVD0002521,DSP000421,TXN0095586,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-11-26
EVD0002522,DSP000421,TXN0095586,invoice,APPLICABLE,1,1,1,0.8449,support,2025-12-05
EVD0002523,DSP000421,TXN0095586,customer_communication,APPLICABLE,1,1,1,0.8068,shipping,2025-12-10
EVD0002524,DSP000421,TXN0095586,access_log,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-12-01
EVD0002525,DSP000421,TXN0095586,service_record,APPLICABLE,1,0,1,0.98,shipping,2025-12-13
EVD0002526,DSP000421,TXN0095586,cancellation_record,APPLICABLE,1,1,1,0.98,support,2025-12-01
EVD0002527,DSP000422,TXN0094545,order_confirmation,APPLICABLE,1,1,1,0.8603,shipping,2025-08-14
EVD0002528,DSP000422,TXN0094545,invoice,APPLICABLE,1,1,1,0.907,crm,2025-08-11
EVD0002529,DSP000422,TXN0094545,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-09-02
EVD0002530,DSP000422,TXN0094545,access_log,APPLICABLE,1,1,1,0.8665,support,2025-08-17
EVD0002531,DSP000422,TXN0094545,service_record,APPLICABLE,1,0,0,0.9561,crm,2025-08-20
EVD0002532,DSP000422,TXN0094545,cancellation_record,APPLICABLE,1,0,1,0.913,shipping,2025-08-22
EVD0002533,DSP000423,TXN0094658,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-11-17
EVD0002534,DSP000423,TXN0094658,invoice,UNAVAILABLE,0,1,1,0.0,crm,2025-11-11
EVD0002535,DSP000423,TXN0094658,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-11-08
EVD0002536,DSP000423,TXN0094658,access_log,APPLICABLE,1,1,1,0.98,erp,2025-11-16
EVD0002537,DSP000423,TXN0094658,service_record,APPLICABLE,1,0,0,0.8094,crm,2025-10-23
EVD0002538,DSP000423,TXN0094658,cancellation_record,APPLICABLE,1,0,0,0.98,crm,2025-10-25
EVD0002539,DSP000424,TXN0093861,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-08-11
EVD0002540,DSP000424,TXN0093861,invoice,APPLICABLE,1,1,1,0.745,payment_gateway,2025-07-29
EVD0002541,DSP000424,TXN0093861,customer_communication,UNAVAILABLE,0,1,1,0.0,crm,2025-07-18
EVD0002542,DSP000424,TXN0093861,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-08-14
EVD0002543,DSP000424,TXN0093861,service_record,APPLICABLE,1,0,0,0.98,payment_gateway,2025-07-28
EVD0002544,DSP000424,TXN0093861,cancellation_record,UNAVAILABLE,0,1,1,0.0,support,2025-07-31
EVD0002545,DSP000425,TXN0094791,order_confirmation,APPLICABLE,1,1,1,0.7271,shipping,2025-03-28
EVD0002546,DSP000425,TXN0094791,invoice,APPLICABLE,1,1,1,0.8968,erp,2025-04-06
